1626,7627,4,4,2,3,5,4,5,3,4,4,3
1626,9828,4,3,3,5,3,5,4,5,4,2,4
1626,10123,3,2,4,4,4,2,4,4,5,5,3
1626,10598,5,5,5,5,5,5,3,5,5,4,5
1626,10820,4,4,4,5,4,5,4,4,4,3,5
1626,12926,3,2,3,4,3,4,3,4,3,4,3
1626,14590,4,4,3,4,4,3,5,4,5,2,4
1626,14712,3,2,3,3,2,3,4,5,1,4,2
1626,14889,2,2,4,4,4,3,4,2,4,4,3
1626,15129,5,3,5,5,3,5,2,5,4,4,3
1626,15582,1,3,3,5,2,4,2,5,3,1,1
1626,16390,4,3,2,4,4,4,5,3,4,4,4
1626,17149,2,2,4,5,4,4,5,2,4,3,4
2250,1102,4,5,5,5,4,4,5,2,5,3,5
2250,1905,4,2,5,5,1,5,5,2,5,3,4
2250,2452,4,3,4,5,4,4,5,2,5,4,5
2250,3466,3,3,5,4,3,5,5,5,4,2,3
2250,8512,4,4,4,4,5,5,5,2,4,3,5
2250,10123,2,4,2,3,4,4,5,5,5,3,2
2250,15129,3,5,5,5,5,5,4,4,5,5,4
2250,17756,5,5,5,3,5,4,5,4,5,3,4
2614,1905,4,4,5,5,5,3,4,3,3,3.4,4
2614,4036,3,4,3,3,3,3,4,3,4,3.4,3
2614,6400,1,5,4,1,2,3,4,4,3,3.4,3
2614,7824,5,5,4,3,4,4,3,3,3,3.4,4
2614,15582,3,3,4,3,3,4,4,3,3,3.4,3
2639,1905,4,4,5,4,5,5.0,5.0,5.0,5.0,5.0,5
2787,564,5,3,3,4,5,5,3,1,3,2,3
2787,857,5,5,5,4,2,3,2,4,5,4,5
2787,1176,5,5,2,2,3,4,4,5,1,5,1
2787,1905,5,5,3,4,3,4,4,5,1,1,3
2787,2104,3,2,3,4,3,5,3,3,4,3,1
2787,2122,3,4,4,2,4,4,3,5,4,5,1
2787,2173,5,4,2,4,5,3,4,4,5,4,5
2787,2452,5,5,4,4,5,3,5,4,4,1,4
2787,2944,4,3,3,2,5,1,5,5,4,5,4
2787,3312,4,3,3,1,3,2,1,1,4,1,1
2787,3505,5,3,1,4,1,5,3,4,1,4,3
2787,3538,5,2,1,1,2,1,1,1,3,1,1
2787,3624,5,3,5,3,4,3,4,1,1,5,4
2787,3680,5,5,3,5,4,3,4,3,4,5,2
2787,3715,5,1,3,5,3,3,1,4,4,3,5
2787,3817,1,4,3,4,2,2,4,2,3,4,3
2787,3824,3,3,5,5,4,1,4,5,4,5,4
2787,4216,5,1,3,4,3,4,4,3,2,1,2
2787,4256,3,3,4,2,3,1,1,3,4,1,1
2787,4883,3,4,3,3,4,1,1,2,4,1,1
2787,4913,5,3,4,3,3,4,5,3,2,1,3
2787,4972,3,3,5,3,4,4,3,4,1,2,1
2787,5169,5,4,3,5,3,4,5,4,1,5,3
2787,5369,2,4,2,4,5,4,3,5,1,1,5
2787,5430,3,5,3,5,3,3,4,4,1,5,4
2787,5645,2,2,5,2,3,3,4,4,5,3,2
2787,6068,5,3,3,4,4,4,4,3,2,3,4
2787,6418,4,3,5,2,4,5,4,4,4,4,4
2787,6511,5,5,3,2,5,5,2,4,4,1,3
2787,7145,2,4,4,5,4,3,4,4,3,5,2
2787,7416,4,2,5,3,5,4,3,4,1,3,5
2787,7627,3,3,3,3,3,3,4,4,4,1,4
2787,7655,4,3,4,4,1,4,5,4,5,5,4
2787,8019,4,4,4,4,4,4,3,4,5,2,4
2787,8033,2,3,2,3,5,5,1,2,5,4,4
2787,8280,4,1,4,4,5,5,4,1,4,4,4
2787,8372,5,2,3,2,3,5,3,3,4,1,2
2787,8754,3,4,3,4,3,1,1,1,4,3,1
2787,9426,5,4,5,4,4,5,4,3,3,4,5
2787,9539,3,1,5,4,4,5,4,4,1,3,1
2787,9828,5,4,3,5,5,4,5,3,4,4,5
2787,9927,4,1,3,2,2,3,3,2,5,4,1
2787,10082,3,4,1,3,1,1,4,1,1,2,2
2787,10123,5,3,3,4,4,1,4,1,3,4,2
2787,10598,5,4,4,5,5,4,5,5,4,4,5
2787,10820,5,3,5,5,4,4,3,5,3,4,4
2787,10920,3,3,3,3,3,5,5,5,4,3,3
2787,11126,5,3,4,3,5,3,4,3,1,4,3
2787,11523,4,3,3,5,5,4,2,4,5,2,4
2787,12111,3,5,5,3,4,3,2,4,3,4,4
2787,12263,5,4,3,2,5,5,4,1,3,4,3
2787,12280,4,4,3,5,4,5,5,3,3,1,4
2787,12570,5,3,5,3,4,5,4,4,5,2,4
2787,12627,5,5,2,1,4,2,3,3,1,4,1
2787,13501,2,5,4,4,3,5,4,4,3,3,4
2787,14538,2,5,4,3,3,1,3,4,4,1,1
2787,14590,5,4,3,4,5,2,4,3,4,1,4
2787,14712,2,4,4,4,3,2,3,4,1,4,1
2787,14799,5,5,4,5,3,4,4,5,4,3,4
2787,14889,1,4,3,4,4,5,3,2,3,2,3
2787,14961,5,5,4,5,4,4,3,4,4,4,5
2787,14978,5,3,5,4,5,5,3,5,4,4,5
2787,15582,3,4,4,5,2,1,3,1,4,4,1
2787,15729,4,3,3,4,5,4,3,2,5,5,4
2787,16193,3,5,1,2,2,4,3,4,3,5,2
2787,16883,5,2,3,3,4,2,5,3,3,5,4
2787,17100,5,3,5,4,3,4,2,4,4,3,3
2787,17321,3,3,4,4,4,4,1,3,5,1,4
2787,17397,5,5,5,5,4,4,5,4,4,1,2
2820,1905,4,5,4,5,4,4,4,4.333333333333333,4.333333333333333,4.333333333333333,5
2820,4972,3,2,4,1,4,5,4,4.333333333333333,4.333333333333333,4.333333333333333,4
2820,13273,4,5,4,3,4,5,4,4.333333333333333,4.333333333333333,4.333333333333333,4
2996,2452,3,5,5,3,4,5,3,4,2,5,5
2996,4256,5,4,4,5,4,5,2,4,3,5,5
2996,5939,4,5,4,3,3,4,5,4,2,5,3
2996,6844,3,4,3,2,3,4,3,4,2,5,2
2996,9426,3,5,4,4,5,5,5,5,4,4,5
2996,9828,4,5,4,4,5,5,5,4,5,3,5
2996,10123,5,5,3,4,3,4,2,3,5,5,4
2996,10359,4,1,3,3,3,2,3,5,2,4,3
2996,10820,5,5,5,4,4,5,4,5,3,5,5
2996,14538,5,2,4,3,5,3,5,2,3,4,2
2996,14590,4,5,5,3,4,4,3,5,5,2,4
3373,1102,4,3,5,4,4,3,1,4,3,3,4
3373,4972,4,4,5,4,4,3,1,3,4,3,4
3373,5939,4,3,4,3,5,4,3,3,4,3,1
3373,7627,4,3,2,3,3,4,4,1,3,3,3
3373,14538,1,4,2,3,3,3,4,1,4,3,3
3373,15582,3,4,5,3,4,3,1,4,4,3,3
3460,1905,5,4,3,4,5,3,4,4,3,4,1
3460,2122,5,5,5,4,5,5,3,1,5,2,3
3460,3579,2,4,5,3,4,4,4,3,1,3,3
3460,3680,4,2,4,4,5,4,4,3,3,4,3
3460,3817,5,2,4,4,5,1,5,4,3,4,4
3460,3824,5,5,4,5,4,3,3,5,3,2,5
3460,4123,3,4,4,1,3,1,4,3,4,4,4
3460,4353,5,5,5,5,5,3,3,3,5,5,4
3460,4870,4,3,4,3,2,4,4,2,2,4,3
3460,5169,4,3,1,3,4,2,5,3,1,4,4
3460,5430,5,5,2,4,3,4,1,2,5,4,4
3460,6068,5,3,4,4,3,3,4,4,4,3,4
3460,9828,5,4,4,4,4,5,4,1,3,3,2
3460,10123,3,4,1,4,4,3,1,4,4,4,4
3460,10158,5,4,3,4,3,3,1,4,4,3,2
3460,10419,2,3,2,3,5,3,3,4,3,2,2
3460,10598,4,5,5,5,5,5,4,1,3,4,3
3460,11126,4,5,4,5,5,4,5,4,1,3,5
3460,12727,4,5,4,3,4,4,3,4,4,2,4
3460,13580,5,4,5,5,5,3,2,4,1,3,5
3460,14712,4,3,2,4,3,4,1,4,4,3,3
3460,17149,3,4,2,4,2,1,3,4,4,3,4
3460,17431,5,5,3,5,5,3,5,5,1,4,3
4044,2452,5,3,5,5,5,4,2,3,4,3,5
4044,3579,5,4,3,3,3,4,2,5,4,3,3
4044,3624,5,5,5,4,4,5,4,3,2,3,4
4044,4210,4,2,4,4,3,4,3,3,3,5,4
4044,6596,3,2,4,2,3,3,4,5,4,3,4
4044,7627,3,3,3,2,1,4,5,4,2,3,3
4044,13300,2,5,3,3,3,4,3,4,4,3,3
4044,13853,4,5,1,2,4,3,3,4,4,4,3
4044,14712,3,5,3,4,4,5,3,4,4,3,2
4044,15582,4,4,4,4,5,2,5,4,4,3,3
4044,17149,3,5,5,3,5,4,5,2,3,3,4
4300,5881,5,1,4,2,5,5,3,3,2,5,2
4300,10359,3,4,4,4,4,5,3,2,4,5,3
4300,11265,4,5,5,1,5,5,3,3,4,3,2
4300,13580,4,5,4,5,4,4,5,5,3,3,3
4300,14538,4,2,4,4,4,5,3,2,4,5,3
4300,15582,3,3,5,4,5,3,3,2,4,5,5
4300,16063,3,4,2,3,5,3,3,5,5,3,4
4300,16711,5,5,4,5,5,5,3,3,4,5,5
4300,17431,5,4,5,4,5,3,4,5,5,3,5
4437,2171,5,4,4,5,5,4,5,3,4,5,4
4437,2452,5,4,4,5,5,4,5,3,4,4,5
4437,4883,2,4,5,3,3,3,5,4,4,5,2
4437,4972,4,2,3,5,3,5,4,5,4,3,3
4437,5939,4,4,4,5,4,5,4,3,2,4,5
4437,10359,4,4,3,3,2,4,2,5,5,3,3
4437,10820,5,4,5,5,5,5,4,5,2,3,4
4437,14538,3,4,3,3,3,3,5,3,5,2,4
4437,17328,5,5,2,5,5,4,5,5,2,4,4
4751,4356,3,4,3,4,4,5,4.5,4.5,4.5,4.5,4
4751,11242,5,4,3,3,3,4,4.5,4.5,4.5,4.5,5
5275,4972,2,2,5,5,5,2,2.0,2.0,2.0,2.0,2
5275,14712,2,3,5,2,4,2,2.0,2.0,2.0,2.0,2
6181,2122,4,5,5,2,4,5,4,4,2,5,4
6181,7416,5,5,4,4,5,5,5,2,2,4,4
6181,7751,5,5,5,4,5,5,4,5,2,2,5
6181,7997,3,5,5,5,5,5,5,4,4,2,4
6181,12828,4,5,3,4,4,4,5,2,4,5,4
6181,14538,4,4,3,3,3,2,4,4,5,5,2
6181,15421,4,4,4,2,5,4,5,5,4,2,5
6181,15582,3,3,3,2,4,2,4,4,5,5,2
6181,15758,4,4,4,3,5,4,4,5,4,4,5
6337,13273,2,3,1,4,4,4.0,4.0,4.0,4.0,4.0,4
7294,225,3,3,4,5,4,4,5,4.0,4.0,4.0,3
7294,4972,3,4,4,1,2,3,5,4.0,4.0,4.0,4
7294,7280,5,4,5,5,4,3,4,4.0,4.0,4.0,5
7301,1905,5,4,5,5,5,5,4,5,5,3,5
7301,4972,5,3,5,4,3,5,5,5,4,5,3
7301,6844,5,3,3,3,5,5,4,4,5,5,5
7301,10123,3,5,5,3,4,5,5,3,5,4,4
7301,14538,3,4,5,3,4,4,5,5,5,3,5
7301,14712,4,5,3,3,5,5,4,5,4,3,5
7301,15582,4,4,5,5,3,5,5,5,5,3,4
7301,17149,5,3,5,5,4,5,3,5,5,5,5
7750,14538,5,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4
8043,1258,2,4,3,3.5,3.5,5,5,5.0,5.0,5.0,5
8043,3224,5,4,4,5,3,5,5,5.0,5.0,5.0,5
8043,9761,3,4,3,4,3,5,5,5.0,5.0,5.0,5
8441,1905,5,2,5,5,5,5,2,4,3,3,3
8441,2122,5,4,5,5,5,4,3,5,3,3,5
8441,2554,3,5,3,3,4,4,5,3,3,3,4
8441,4355,3,2,4,1,3,5,5,4,4,4,3
8441,4675,4,3,3,4,5,5,4,3,4,3,5
8441,4824,4,3,4,4,3,4,3,4,2,3,3
8441,6835,4,3,4,5,1,3,3,4,5,4,4
8441,7997,3,4,4,3,3,3,4,4,5,5,3
8441,8019,4,2,4,4,4,2,3,3,3,3,4
8441,9043,4,3,4,4,4,3,4,3,4,2,3
8441,10598,3,5,5,5,5,3,5,3,4,5,5
8441,11242,3,3,5,3,4,5,4,5,4,3,3
8441,11391,5,5,5,4,5,4,5,3,5,4,4
8441,11750,3,3,4,3,3,4,4,4,5,3,4
8441,11975,5,5,3,4,4,5,4,5,5,4,5
8441,12280,3,4,5,4,5,4,3,5,3,3,3
8441,12892,4,5,2,4,5,5,5,4,3,4,4
8441,13580,5,5,4,5,3,5,3,3,3,4,4
8441,14855,5,4,4,5,5,5,4,3,3,3,5
8441,16063,4,5,3,5,4,4,5,3,3,3,3
8441,16390,3,3,3,3,3,3,4,5,3,3,2
8602,3624,4,3,5,4,5,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,4
8602,14538,3,3,5,5,3,4,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,3
8602,15582,4,2,4,3,5,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,4
8754,3624,3,3,3,3,4,4,3,1,5,4,4
8754,4123,2,3,3,4,3,4,4,4,5,3,3
8754,5169,4,4,3,5,5,3,5,3,5,4,4
8754,6418,3,3,4,4,4,5,4,1,3,4,4
8754,6637,3,4,4,4,4,3,5,4,5,5,4
8754,7391,3,1,4,3,4,5,1,3,4,4,3
8754,7627,3,2,3,3,3,4,5,3,4,4,1
8754,9426,4,4,4,5,5,3,4,5,4,3,5
8754,11051,4,3,5,3,3,5,3,5,3,4,5
8754,13273,3,3,4,4,3,4,3,5,5,3,4
8754,13580,4,4,5,5,4,5,4,5,3,5,3
8754,15582,3,2,3,4,4,3,4,4,3,1,4
8754,15758,4,4,4,4,5,3,5,3,5,4,5
8754,17431,4,4,4,5,3,3,5,5,4,4,3
9395,1703,4,4,4,5,5,5,5,5,5,4,4
9395,1905,5,4,4,5,4,4,5,5,3,3,5
9395,4356,5,3,4,4,3,5,5,5,3,5,4
9395,4883,4,5,4,3,4,5,3,5,3,5,4
9395,6235,5,4,4,4,5,5,5,4,5,5,4
9395,6844,3,3,3,3,3,3,5,5,5,5,3
9395,10359,5,4,4,4,4,5,5,4,4,5,5
9395,14538,4,5,5,3,4,5,5,5,3,3,5
9395,14712,4,4,3,3,2,3,5,5,5,5,3
9395,15582,5,4,5,4,4,5,5,5,3,3,5
10224,2171,4,4,4,5,5,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,4
10224,6844,5,4,5,5,3,4,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,4
10224,13293,4,4,5,3,4,4,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,3
10679,400,5,5,5,4,2,3,4,1,4,4,4
10679,564,3,2,5,3,3,3,4,3,4,3,3
10679,1036,4,5,4,4.25,4.25,3,4,4,5,5,4
10679,1226,4,3,3,2,5,4,3,4,4,3,2
10679,1434,5,4,5,5,3,3,4,4,3,5,5
10679,1686,4,5,4,4,4,3,4,4,3,5,4
10679,1780,5,3,3,3,1,3,3,4,4,4,3
10679,1902,4,2,3,5,3,4,4,3,5,5,4
10679,2104,3,4,1,4,3,3,4,3,4,5,3
10679,2171,5,4,5,3,5,3,5,3,4,3,4
10679,2340,5,4,3,3,3,4,5,5,4,3,2
10679,2806,3,1,2,4,3,4,3,4,4,4,5
10679,3023,4,5,4,5,4,3,4,3,4,5,3
10679,3224,4,3,3,3,4,4,3,2,1,1,3
10679,3538,4,3,5,4,5,5,5,4,4,3,4
10679,3624,5,4,4,5,4,4,3,1,5,5,4
10679,3715,3,5,3,4,3,3,3,3,4,4,3
10679,4123,5,5,3,5,4,3,4,2,5,4,4
10679,4256,4,4,4,5,4,4,5,4,5,5,5
10679,4356,4,3,5,5,5,4,5,5,4,5,4
10679,4370,3,2,3,5,5,3,3,4,4,5,3
10679,4824,4,4,5,3,1,5,3,3,4,5,3
10679,4870,3,3,5,5,4,4,5,5,5,5,5
10679,4883,3,3,3,4,4,4,5,3,4,4,5
10679,4972,4,4,3,5,4,4,1,2,3,4,3
10679,5169,4,5,5,4,4,5,5,5,5,4,4
10679,5554,3,5,3,4,4,4,3,3,5,4,4
10679,5816,3,5,3,5,5,3,4,4,3,5,4
10679,5828,4,5,5,2,1,4,3,4,3,5,4
10679,5875,4,4,5,5,3,3,4,5,3,4,4
10679,5954,4,3,2,5,5,5,4,3,3,4,4
10679,6413,5,3,4,4,3,4,3,4,4,5,5
10679,6634,4,5,4,3,3,4,3,4,3,3,5
10679,6707,3,3,1,5,4,3,3,4,3,3,4
10679,6882,4,3,5,5,5,4,5,4,5,3,5
10679,7004,5,3,4,3,4,4,3,5,4,3,4
10679,7145,4,4,3,5,3,4,5,4,3,5,4
10679,7263,2,4,3.3333333333333335,3.3333333333333335,3.3333333333333335,3,4,5,4,5,4
10679,7391,2,3,3,3,3,1,5,1,5,4,3
10679,7655,4,5,4,4,4,4,3,4,3,5,4
10679,7986,4,4,2,3,3,4,3,4,3,4,3
10679,7997,3,4,3,5,4,4,1,5,4,4,4
10679,8363,4,5,2,3,5,5,2,4,3,4,3
10679,8522,3,2,3,2,5,3,5,3,3,3,2
10679,8677,3,3,4,4,4,3,4,4,1,3,2
10679,8682,4,3,5,4,4,4,5,4,3,5,4
10679,8754,4,4,4,3,4,4,3,5,5,4,4
10679,9043,3,4,3,3,5,4,5,5,5,4,4
10679,9222,3,4,3,2,3,2,5,3,5,4,3
10679,9761,2,5,3,5,4,4,4,3,4,3,3
10679,9828,4,5,4,4,3,4,5,4,4,4,5
10679,10123,2,3,5,3,4,2,4,3,4,5,3
10679,10155,4,3,4,4,5,2,5,5,3,5,4
10679,10400,4.0,4.0,4.0,4.0,4.0,3,4,5,4,5,4
10679,10704,4,3,4,2,3,3,3,3,4,4,4
10679,10820,5,5,5,4,5,5,4,4,5,4,5
10679,10887,2,3,2,4,3,4,4,3,4,4,5
10679,10910,4,4,5,3,3,3,3,4,4,3,4
10679,10920,3,4,2,4,2,4,4,2,3,3,1
10679,10935,3,4,3,3,3,3,3,2,4,4,3
10679,11051,4,3,4,3,3,1,3,2,4,3,4
10679,11496,4,3,2,3,2,3,3,4,3,4,3
10679,11688,3,3,3,4,4,3,4,4,3,4,4
10679,11720,2,4,4,5,3,4,3,3,4,2,1
10679,11771,4,5,3,3,3,1,5,4,3,4,1
10679,11858,2,5,4,2,4,3,4,3,5,4,3
10679,11901,4,5,4,4,5,2,3,2,4,3,3
10679,11903,4,4,4,4,5,2,4,1,4,3,3
10679,12254,2,5,5,4,3,3,4,4,5,5,3
10679,12263,2,5,3,2,1,3,3,3,3,4,4
10679,12277,5,3,1,4,3,3,3,4,4,2,3
10679,12332,2,3,3,4,3,3,4,3,4,2,3
10679,12570,3,3,3,5,4,3,5,5,4,4,4
10679,12926,3,5,3,4,3,3,3,3,4,3,3
10679,13006,4,5,4,4,4,3,3,4,5,4,3
10679,13072,4,3,3,3,2,4,4,4,3,4,4
10679,13184,3,3,3,3,3,5,4,4,3,3,4
10679,13293,4,5,3,3,4,4,3,5,3,4,3
10679,13579,4,3,3,4,3,3,4,3,3,5,4
10679,13827,3,3,5,4,4,4,5,4,4,5,3
10679,14005,3,3,4,3,1,4,3,4,5,5,5
10679,14091,4,5,4,3,4,3,4,4,5,3,4
10679,14408,4,5,3,3,4,4,3,4,4,5,3
10679,14427,1,3,3,3,4,4,3,5,4,3,4
10679,14590,4,3,3,5,4,3,5,2,4,3,4
10679,14593,3,4,5,3,5,4,5,3,4,5,3
10679,14712,5,4,4,3,2,3,4,3,4,4,2
10679,14726,3.0,3.0,3.0,3.0,3.0,3,4,5,4,5,3
10679,14738,3,5,4,5,1,3,3,5,3,4,4
10679,14961,4,5,5,5,5,5,4,4,4,2,5
10679,14969,2,5,4,3,3,4,4,3,4,4,3
10679,15129,3,3,3,4,4,1,2,3,4,3,4
10679,15219,4,3,3,4,3,4,3,3,4,4,4
10679,15229,1,3,4,4,4,3,4,4,4,4,5
10679,15267,5,5,3,5,3,4,4,5,3,4,4
10679,15397,3,3,3,4,3,4,3,4,4,3,5
10679,15421,3,3,4,4,5,1,4,4,5,4,3
10679,15729,4,5,4,5,4,3,3,3,4,4,3
10679,15758,4,5,2,5,4,4,5,3,4,4,1
10679,16260,5,3,3,4,5,4,3,4,4,3,5
10679,16303,4,3,4,5,4,4,5,5,5,5,3
10679,16390,3,3,4,5,5,4,4,1,4,5,5
10679,16461,2,3,3,3,2,3,4,5,5,4,3
10679,16662,3,1,3,3,3,4,3,5,4,5,3
10679,17149,4,3,4,4,3,3,4,2,1,5,1
10679,17277,2,5,3,3,3,3,4,5,4,4,4
10679,17321,4,3,5,5,5,4,5,3,5,4,5
10679,17435,3,5,3,5,4,1,4,4,3,4,3
10679,17574,4,5,3,4,4,5,5,3,1,5,4
10679,17607,3,3,2,3,3,4,3,4,4,3,3
10917,12758,4,5,4,5,5,4.0,4.0,4.0,4.0,4.0,4
11568,1102,3,4,5,4,4,5,5,4,4,3,4
11568,1905,2,4,4,5,4,5,3,5,4,3,5
11568,2122,4,5,4,5,5,5,5,5,5,5,5
11568,2452,4,5,5,5,5,5,5,3,4,4,5
11568,3579,3,1,2,2,4,4,4,3,3,4,2
11568,3624,3,3,4,5,5,5,5,4,3,3,3
11568,3824,4,5,4,5,5,5,5,5,5,4,5
11568,4353,5,5,5,5,4,5,5,5,5,4,5
11568,4356,2,4,5,3,4,5,5,3,4,4,4
11568,4972,4,2,4,3,4,3,5,3,5,4,3
11568,5939,2,4,5,3,4,4,5,3,5,4,4
11568,6080,4,3,3,2,4,5,4,5,5,5,3
11568,10123,4,4,3,5,1,4,4,4,3,5,3
11568,10359,3,1,4,3,1,3,3,5,4,4,2
11568,11126,5,4,5,4,5,4,4,5,5,5,4
11568,11242,4,5,2,5,5,5,5,5,5,5,5
11568,13023,5,3,3,3,5,5,5,5,5,5,5
11568,13580,4,4,4,4,3,5,5,5,4,5,5
11568,14538,3,4,2,4,4,3,2,5,3,5,3
11568,14590,1,4,4,4,4,3,4,5,5,4,4
11568,14712,2,3,3,3,3,4,3,5,5,3,4
11568,14961,4,5,5,5,5,5,5,3,4,4,5
11568,15582,3,3,4,4,2,3,2,5,4,5,3
11568,17149,5,3,3,2,5,5,3,3,4,5,3
11568,17431,4,5,4,4,3,5,5,5,5,5,5
12119,2122,5,5,5,5,5,4,5,2,2,2,5
12119,4355,3,4,3,2,3,5,4,5,2,5,2
12119,4777,2,3,5,3,5,5,5,4,4,5,2
12119,5881,3,5,5,4,4,5,4,5,5,2,4
12119,10641,3,5,4,5,3,5,5,4,5,4,4
12119,11242,4,4,5,5,5,5,4,2,4,2,5
12119,12828,3,5,3,3,3,5,4,2,2,5,2
12119,13356,3,5,5,4,3,5,5,2,4,4,4
12119,13580,4,5,5,4,4,5,5,2,2,2,4
12119,14088,4,5,4,3,4,5,2,5,5,4,4
12119,14657,5,5,3,3,4,5,4,4,4,5,5
12119,14712,2,1,1,3,4,5,4,2,5,2,2
12119,14753,4,4,3,5,2,4,5,4,4,5,5
12119,15040,4,5,5,5,5,5,5,2,4,2,5
12137,1703,5,3,5,1,3,5,5,5,4,5,5
12137,3680,4,2,4,5,4,3,5,5,5,3,4
12137,4123,2,5,5,3,3,5,5,5,5,3,5
12137,4883,3,4,3,4,3,5,5,5,5,3,4
12137,4972,4,4,2,3,5,3,5,5,5,5,3
12137,5939,5,4,5,5,3,3,5,5,5,5,5
12137,6235,3,5,4,5,3,5,5,5,4,5,5
12137,6844,5,4,4,3,3,3,5,5,5,5,5
12137,10123,5,4,4,3,3,3,5,5,3,5,5
12137,10359,5,3,4,4,3,5,5,5,4,3,5
12137,10503,1,4,5,4,5,5,5,4,3,4,2
12137,14712,2,3,4,4,4,5,5,5,5,3,3
12137,14961,5,5,4,5,5,5,3,3,5,5,5
12137,15582,3,3,5,3,5,5,5,3,5,5,5
12137,16711,3,5,5,5,4,5,5,5,5,5,5
12580,659,1,2,1,4,1,2,2,4,4,3,4
12580,2452,3,5,5,5,5,2,3,3,4,2,5
12580,3466,5,4,4,4,3,3,5,2,3,3,4
12580,4817,5,3,3,3,3,2,4,4,5,4,2
12580,6366,5,5,3,4,5,5,4,2,3,3,2
12580,9103,3,4,3,2,2.8,2,4,4,3,5,2
12580,14538,2,4,4,5,1,5,3,3,2,4,2
12580,14738,2,4,4,2,3,3,4,3,5,2,3
12580,15309,4,3,4,5,4,5,3,4,4,2,4
12580,16390,4,4,4,4,3,5,3,2,4,2,3
12580,17149,5,4,5,4,2,5,3,2,2,4,3
12580,17431,5,5,4,3,5,5,2,3,3,2,4
13227,1703,5,2,4,3,4,2,3,1,1,1,1
13227,2135,4,5,3,4,5,1,1,1,2,2,5
13227,2173,3,2,3,5,3,1,1,1,1,1,2
13227,2554,4,2,5,4,3,1,1,1,1,1,1
13227,2955,4,3,3,3,3,1,1,1,1,1,1
13227,3680,4,5,5,4,4,1,5,1,2,2,1
13227,3715,3,4,3,5,4,1,2,1,3,1,1
13227,3824,1,4,2,3,2,1,1,1,1,1,1
13227,4370,2,5,3,5,1,1,1,1,1,1,1
13227,4777,3,4,4,2,2,1,1,1,1,1,1
13227,4824,5,3,5,3,3,1,1,1,1,1,1
13227,4883,3,5,3,3,4,2,2,1,1,1,3
13227,5430,3,5,5,4,4,3,1,1,2,1,1
13227,5875,3,4,3,3,3,1,2,3,2,1,1
